index,证券代码,open,close,high,high_limit,成交额_亿,auction_pct,prev_limit_up,next_open,次日收益率_pct
2026-06-02,601101.XSHG,13.82,13.06,14.31,14.31,16.75,6.225980015372801,1,12.67,-2.9862174578866862
2026-06-02,600758.XSHG,5.2,5.25,5.68,5.68,14.4,0.7751937984496138,1,5.05,-3.809523809523818
2026-06-02,002938.XSHE,102.03,110.84,112.6,112.6,78.62,-0.3321285532871032,0,110.95,0.09924215084806676
2026-06-02,003004.XSHE,68.0,71.65,72.25,72.25,6.38,3.5322777101096214,1,65.38,-8.750872295882772
2026-06-02,600575.XSHG,4.0,4.17,4.36,4.36,9.62,1.0101010101010166,0,4.06,-2.6378896882494063
2026-06-02,000636.XSHE,53.48,59.91,60.56,60.56,111.21,-2.8519527702088987,0,59.09,-1.3687197462860845
2026-06-02,603618.XSHG,36.5,42.24,42.28,42.28,46.44,-5.046826222684697,0,43.93,4.000946969696972
2026-06-02,002194.XSHE,10.99,11.51,12.09,12.09,7.04,0.0,0,11.43,-0.6950477845351855
2026-06-02,600797.XSHG,8.15,8.25,8.55,8.55,8.69,4.89060489060491,1,7.88,-4.4848484848484915
2026-06-02,603212.XSHG,14.34,15.46,15.93,15.93,7.76,-0.9668508287292821,0,15.04,-2.7166882276843607
2026-06-02,000509.XSHE,4.68,5.15,5.41,5.41,13.59,-4.878048780487809,0,4.77,-7.378640776699042
2026-06-02,002360.XSHE,6.08,6.28,6.39,6.39,0.76,-0.16420361247947435,0,6.28,0.0
2026-06-02,603633.XSHG,8.59,9.06,9.45,9.45,7.85,0.0,0,8.64,-4.635761589403975
2026-06-03,600288.XSHG,13.04,13.78,14.36,14.36,3.7,-0.07662835249043765,0,13.41,-2.685050798258337
2026-06-03,603501.XSHG,92.33,100.81,101.82,101.82,59.96,-0.2484874675885984,0,98.0,-2.78742188274973
2026-06-03,600172.XSHG,13.5,15.04,15.29,15.29,48.94,-2.877697841726623,0,14.24,-5.319148936170204
2026-06-03,000056.XSHE,1.64,1.67,1.72,1.72,1.16,0.0,1,1.66,-0.5988023952095856
2026-06-03,001270.XSHE,127.45,136.9,138.85,138.85,21.3,0.9664897409490614,0,135.0,-1.387874360847341
2026-06-03,603429.XSHG,9.9,9.79,10.14,10.14,0.9,2.4844720496894457,1,9.47,-3.2686414708886447
2026-06-03,000582.XSHE,14.06,14.91,15.46,15.46,22.5,0.0711743772241924,0,14.87,-0.26827632461435824
2026-06-03,002057.XSHE,9.29,9.94,10.19,10.19,5.71,0.3239740820734305,0,10.05,1.106639839034207
2026-06-03,688661.XSHG,113.01,129.7,135.1,135.1,13.76,0.381950612897497,0,123.28,-4.949884348496525
2026-06-03,600246.XSHG,16.5,17.15,17.18,17.18,48.79,5.633802816901423,0,16.5,-3.790087463556846
2026-06-03,002789.XSHE,13.83,13.79,14.47,14.47,1.09,0.36284470246734646,0,13.5,-2.102973168963007
2026-06-03,603678.XSHG,59.92,63.85,64.39,64.39,45.75,2.3573624871882526,1,62.61,-1.9420516836335167
2026-06-03,600769.XSHG,16.46,16.4,17.94,17.94,7.72,0.9196811771919222,0,16.28,-0.7317073170731603
2026-06-03,600759.XSHG,3.2,2.99,3.2,3.2,18.72,4.918032786885251,1,2.92,-2.341137123745829
2026-06-03,600783.XSHG,21.43,23.29,23.54,23.54,14.29,0.14018691588786325,0,23.25,-0.17174753112924046
2026-06-03,600188.XSHG,23.3,25.97,26.25,26.25,25.8,-2.3470243084660503,0,25.0,-3.73507893723527
2026-06-03,002119.XSHE,21.89,24.11,24.12,24.12,11.1,-0.18239854081166795,0,23.38,-3.0277892990460353
2026-06-03,002025.XSHE,60.75,65.24,66.83,66.83,20.25,0.0,0,66.65,2.1612507664009906
2026-06-03,603738.XSHG,44.21,45.8,48.0,48.0,27.57,1.3061411549037505,0,44.55,-2.729257641921401
2026-06-03,002796.XSHE,46.85,49.22,50.6,50.6,10.35,1.8478260869565277,0,48.0,-2.4786672084518457
2026-06-03,000078.XSHE,1.94,1.78,1.94,1.94,4.31,4.86486486486486,1,1.74,-2.2471910112359605
2026-06-03,002056.XSHE,25.8,27.5,28.23,28.23,32.26,0.5455962587685104,0,27.49,-0.03636363636364548
2026-06-03,600745.XSHG,23.93,21.65,23.93,23.93,10.44,5.002193944712596,1,20.57,-4.988452655889142
2026-06-03,603776.XSHG,19.25,20.85,21.22,21.22,2.32,-0.20736132711248745,0,20.64,-1.0071942446043258
2026-06-03,002222.XSHE,95.52,99.0,103.02,103.02,45.98,1.996796583021876,0,95.81,-3.222222222222215
2026-06-03,002951.XSHE,22.08,22.54,23.47,23.47,8.54,3.467666354264276,1,21.41,-5.013309671694765
2026-06-03,601869.XSHG,423.0,444.99,449.61,449.61,93.84,3.4887703674707504,1,434.9,-2.2674666846446034
2026-06-03,002207.XSHE,9.6,9.55,9.86,9.86,3.34,2.2364217252396124,0,9.2,-3.664921465968596
2026-06-03,600846.XSHG,11.38,12.29,12.44,12.44,1.85,0.6189213085764811,0,12.48,1.5459723352319044
2026-06-03,002171.XSHE,12.05,12.8,13.09,13.09,23.01,1.345668629100083,0,12.59,-1.6406250000000067
2026-06-03,002747.XSHE,26.98,29.04,29.66,29.66,30.98,0.07418397626113293,0,28.5,-1.8595041322314043
2026-06-03,601609.XSHG,12.47,13.43,13.71,13.71,15.36,0.08025682182986049,0,13.15,-2.084884586746083
2026-06-03,002522.XSHE,6.47,6.68,7.04,7.04,6.66,1.0937499999999822,0,6.59,-1.3473053892215536
2026-06-03,300302.XSHE,47.08,54.81,55.93,55.93,48.03,1.0083673031538343,0,55.01,0.36489691662104917
2026-06-03,000677.XSHE,2.28,2.13,2.32,2.32,2.1,3.1674208144796268,1,2.06,-3.2863849765258135
2026-06-03,600584.XSHG,76.23,80.13,82.89,82.89,262.69,1.167883211678844,0,79.0,-1.4102084113315816
2026-06-03,000657.XSHE,65.89,71.71,73.16,73.16,87.24,-0.932190648022857,0,70.5,-1.6873518337749194
2026-06-03,601001.XSHG,20.2,21.88,22.72,22.72,14.9,-2.1791767554479424,0,21.4,-2.1937842778793404
2026-06-03,002570.XSHE,5.4,5.2,5.62,5.62,5.89,5.675146771037176,0,5.1,-1.9230769230769384
2026-06-03,605358.XSHG,54.91,58.09,59.22,59.22,46.82,1.987369985141152,0,57.96,-0.2237906696505476
2026-06-03,300747.XSHE,41.39,47.87,48.79,48.79,41.24,1.795376291195283,0,47.81,-0.12533946104030802
2026-06-03,603119.XSHG,66.5,70.29,72.24,72.24,28.49,1.263895233744483,0,70.29,0.0
2026-06-03,688003.XSHG,100.27,110.79,116.83,116.83,11.21,2.988907148726372,0,105.26,-4.991425218882572
2026-06-03,601101.XSHG,12.67,13.73,14.36,14.36,15.79,-2.9862174578866862,0,13.53,-1.4566642388929463
2026-06-03,002980.XSHE,118.68,122.39,123.33,123.33,18.64,5.850874063503397,1,123.46,0.8742544325516688
2026-06-03,000601.XSHE,8.77,9.3,9.89,9.89,29.43,-2.4471635150166926,1,8.85,-4.838709677419361
2026-06-03,002645.XSHE,25.44,27.27,27.57,27.57,25.38,1.5163607342378427,0,26.59,-2.4935826916024917
2026-06-03,688097.XSHG,68.66,72.67,77.9,77.9,21.72,5.760936537276651,0,70.5,-2.9861015549745407
2026-06-03,000600.XSHE,11.66,12.45,12.74,12.74,15.87,0.6908462867012188,0,12.0,-3.6144578313252906
2026-06-03,688112.XSHG,63.87,72.7,77.03,77.03,5.29,-0.5140186915887912,0,72.2,-0.687757909215958
2026-06-03,600363.XSHG,34.7,36.9,37.9,37.9,10.93,0.7256894049346929,0,36.9,0.0
2026-06-03,600666.XSHG,4.9,4.84,5.07,5.07,11.2,6.290672451193058,0,4.7,-2.8925619834710647
2026-06-03,603011.XSHG,27.5,30.91,31.89,31.89,32.7,-5.139703345981372,0,30.0,-2.944031057910057
2026-06-03,000100.XSHE,4.57,4.65,4.78,4.78,114.97,5.299539170506917,0,4.63,-0.43010752688172893
2026-06-03,600337.XSHG,3.41,3.32,3.56,3.56,1.61,0.5899705014749346,0,3.28,-1.2048192771084376
2026-06-03,002490.XSHE,7.82,8.38,8.59,8.59,4.96,0.1280409731114096,0,7.99,-4.653937947494036
2026-06-03,600105.XSHG,51.0,51.92,54.58,54.58,121.22,2.781136638452253,1,51.0,-1.7719568567026278
2026-06-03,600101.XSHG,10.08,10.74,11.21,11.21,9.02,-1.079489695780167,0,10.53,-1.9553072625698387
2026-06-03,002429.XSHE,11.93,12.12,12.91,12.91,27.28,1.6183986371379966,0,11.86,-2.1452145214521434
2026-06-03,688496.XSHG,1.41,1.53,1.54,1.54,0.66,10.15625,1,1.44,-5.882352941176472
2026-06-03,603359.XSHG,3.0,2.91,3.16,3.16,0.67,-0.33222591362125353,0,2.85,-2.0618556701030966
2026-06-03,002851.XSHE,148.0,157.98,162.75,162.75,105.86,0.033795201081443516,1,153.33,-2.9434105582985093
2026-06-03,600869.XSHG,25.9,26.9,27.81,27.81,51.15,2.4525316455696,1,26.5,-1.4869888475836368
2026-06-03,002384.XSHE,219.6,223.99,232.02,232.02,265.54,4.110368368653106,1,222.11,-0.8393231840707172
2026-06-03,603306.XSHG,105.0,106.98,111.99,111.99,24.38,3.1332874963166724,0,105.0,-1.850813236118909
2026-06-03,603083.XSHG,192.91,202.6,208.84,208.84,94.56,1.6117987885172491,0,194.0,-4.244817374136223
2026-06-03,000823.XSHE,16.06,16.98,17.84,17.84,17.14,-0.9864364981504337,0,16.81,-1.0011778563015383
2026-06-04,000608.XSHE,4.75,5.02,5.1,5.1,3.22,2.37068965517242,0,5.2,3.5856573705179473
2026-06-04,603861.XSHG,16.14,17.35,18.08,18.08,8.27,-1.8248175182481785,0,17.0,-2.017291066282434
2026-06-04,603681.XSHG,28.72,26.6,28.72,28.72,15.28,9.996170049789344,0,25.08,-5.714285714285728
2026-06-04,603886.XSHG,11.91,12.1,13.16,13.16,4.07,-0.4180602006689016,1,12.05,-0.4132231404958553
2026-06-04,000700.XSHE,17.15,17.8,18.24,18.24,33.32,3.437876960192998,1,18.27,2.6404494382022303
2026-06-04,600458.XSHG,12.65,13.79,14.07,14.07,9.2,-1.0946051602814588,0,14.4,4.4234952864394605
2026-06-04,600726.XSHG,9.3,10.39,10.68,10.68,57.52,-4.222451081359424,0,10.18,-2.02117420596728
2026-06-04,600265.XSHG,29.19,27.8,29.72,29.72,3.26,3.1448763250883305,1,28.06,0.9352517985611541
2026-06-04,002856.XSHE,26.78,24.48,27.06,27.06,4.01,3.9192859914629397,1,25.0,2.12418300653594
2026-06-04,002086.XSHE,1.85,1.94,2.05,2.05,1.64,-0.5376344086021501,0,1.92,-1.0309278350515427
2026-06-04,000826.XSHE,2.25,2.33,2.35,2.35,1.16,0.44642857142855874,0,2.31,-0.8583690987124526
2026-06-04,600340.XSHG,1.21,1.25,1.28,1.28,1.38,-0.8196721311475419,0,1.23,-1.6000000000000014
2026-06-04,000802.XSHE,4.82,4.82,5.42,5.42,6.12,-2.2312373225152005,0,4.88,1.2448132780082943
2026-06-04,002848.XSHE,15.5,16.48,17.05,17.05,2.19,0.0,0,16.32,-0.9708737864077666
2026-06-04,000766.XSHE,23.23,24.7,25.8,25.8,7.79,-0.9381663113006367,0,24.69,-0.04048582995950234
2026-06-04,600743.XSHG,2.55,2.57,2.83,2.83,4.77,-0.7782101167315147,0,2.41,-6.225680933852129
2026-06-04,000517.XSHE,1.87,1.93,2.06,2.06,1.36,0.0,0,1.93,0.0
2026-06-04,600310.XSHG,6.75,6.25,6.95,6.95,23.23,6.973058637083995,1,6.15,-1.5999999999999903
2026-06-04,603120.XSHG,53.07,55.86,57.46,57.46,4.58,1.5888208269525306,1,55.0,-1.5395631936985343
2026-06-04,603459.XSHG,95.11,106.99,107.49,107.49,23.74,-2.6708964388047485,0,104.49,-2.336666978222268
2026-06-04,002463.XSHE,127.08,140.82,142.78,142.78,150.66,-2.09553158705702,0,137.1,-2.641670217298675
2026-06-04,600187.XSHG,1.62,1.56,1.62,1.62,2.66,5.1948051948051965,1,1.48,-5.128205128205132
2026-06-04,600981.XSHG,2.6,2.7,2.84,2.84,2.39,0.7751937984496138,0,2.68,-0.7407407407407418
2026-06-04,603352.XSHG,29.32,31.72,32.27,32.27,1.61,-0.06816632583503957,0,31.0,-2.2698612862547263
2026-06-04,603661.XSHG,33.67,36.41,37.5,37.5,3.82,-1.2320328542094527,0,35.72,-1.895083768195549
2026-06-04,300198.XSHE,2.27,2.54,2.71,2.71,1.35,0.4424778761062065,0,2.45,-3.543307086614167
2026-06-04,601015.XSHG,3.96,4.25,4.4,4.4,7.83,-1.0000000000000009,0,4.1,-3.529411764705892
2026-06-04,002536.XSHE,38.46,41.4,43.08,43.08,26.4,-1.7875383043922222,0,40.0,-3.3816425120772875
2026-06-04,300716.XSHE,17.0,17.05,17.4,17.4,2.6,17.24137931034482,0,16.44,-3.5777126099706735
2026-06-04,600162.XSHG,3.51,3.42,3.69,3.69,17.36,4.776119402985057,0,3.38,-1.1695906432748537
2026-06-04,002696.XSHE,6.05,5.9,6.23,6.23,2.41,6.701940035273357,0,5.79,-1.8644067796610209
2026-06-05,600707.XSHG,10.85,11.71,12.05,12.05,46.34,-0.91324200913242,0,11.37,-2.9035012809564664
2026-06-05,002465.XSHE,15.01,15.92,16.4,16.4,36.43,0.670690811535879,0,15.5,-2.638190954773867
2026-06-05,603890.XSHG,28.36,31.24,32.3,32.3,42.65,-3.4059945504087197,0,28.88,-7.554417413572345
2026-06-05,000887.XSHE,21.04,21.99,22.61,22.61,29.41,2.3844282238442815,0,21.6,-1.7735334242837464
2026-06-05,600869.XSHG,26.51,28.51,29.15,29.15,49.48,0.03773584905661931,0,27.25,-4.419501929147673
2026-06-05,603330.XSHG,10.15,8.61,10.35,10.35,13.93,7.863974495217851,1,7.75,-9.988385598141692
2026-06-05,002426.XSHE,3.55,3.82,3.99,3.99,20.87,-2.203856749311295,0,3.72,-2.617801047120405
2026-06-05,002446.XSHE,9.91,10.62,10.76,10.76,14.81,1.3292433537832382,0,10.42,-1.883239171374762
2026-06-05,600693.XSHG,9.84,10.35,10.81,10.81,12.37,0.10172939979653517,0,10.15,-1.9323671497584516
2026-06-05,600879.XSHG,20.04,21.54,21.68,21.68,53.62,1.6742770167427645,0,20.91,-2.924791086350975
2026-06-05,600688.XSHG,3.68,3.49,3.72,3.72,26.82,8.875739644970416,1,3.31,-5.157593123209169
2026-06-05,000821.XSHE,9.24,9.56,9.7,9.7,2.19,0.0,1,9.2,-3.765690376569053
2026-06-05,603399.XSHG,16.37,17.28,17.96,17.96,16.4,0.24494794856093627,0,16.6,-3.935185185185186
2026-06-05,000785.XSHE,2.32,2.47,2.56,2.56,4.42,-0.42918454935623185,0,2.55,3.2388663967611198
2026-06-05,000966.XSHE,5.26,5.42,5.81,5.81,15.29,-0.37878787878788955,0,5.46,0.7380073800737907
2026-06-05,002406.XSHE,7.59,8.07,8.34,8.34,7.74,0.13192612137202797,0,7.79,-3.4696406443618377
2026-06-05,603045.XSHG,75.52,83.25,85.1,85.1,18.55,-2.3911076644694385,0,78.71,-5.453453453453461
2026-06-05,002955.XSHE,25.2,27.25,27.87,27.87,3.56,-0.5524861878453025,0,27.1,-0.5504587155963248
2026-06-05,600498.XSHG,52.0,56.48,58.03,58.03,118.33,-1.4218009478673022,0,53.7,-4.922096317280444
2026-06-05,601636.XSHG,6.39,6.92,7.11,7.11,16.25,-1.0835913312693513,0,6.82,-1.445086705202303
2026-06-05,002645.XSHE,30.59,31.17,33.0,33.0,43.71,1.9666666666666721,1,30.0,-3.7536092396535214
2026-06-05,002636.XSHE,53.99,58.16,59.4,59.4,51.75,-0.018518518518517713,0,58.07,-0.15474552957358556
2026-06-05,002630.XSHE,1.89,1.85,1.94,1.94,1.03,2.1621621621621623,1,1.86,0.540540540540535
2026-06-05,002620.XSHE,6.49,6.46,6.63,6.63,1.62,2.8526148969889142,0,6.14,-4.95356037151703
2026-06-05,600408.XSHG,3.67,3.59,3.82,3.82,10.5,5.7636887608069065,1,3.41,-5.013927576601662
2026-06-05,002585.XSHE,12.98,11.82,12.98,12.98,36.46,9.999999999999986,1,10.93,-7.529610829103217
2026-06-05,300328.XSHE,19.61,22.12,23.52,23.52,28.83,0.051020408163249265,0,21.89,-1.0397830018083254
2026-06-05,000725.XSHE,6.11,6.43,6.77,6.77,356.85,-0.6504065040650375,1,6.48,0.7776049766718529
2026-06-05,002667.XSHE,22.51,23.2,23.77,23.77,5.29,-0.5742049469964594,1,22.05,-4.956896551724133
2026-06-05,300319.XSHE,19.36,22.17,23.25,23.25,58.89,-0.10319917440659854,0,23.49,5.95399188092014
2026-06-05,002528.XSHE,4.8,4.83,5.04,5.04,0.99,0.0,0,4.75,-1.65631469979296
2026-06-05,002681.XSHE,4.9,5.17,5.39,5.39,7.43,0.0,0,5.14,-0.5802707930367523
2026-06-05,002987.XSHE,11.2,12.27,12.28,12.28,4.79,0.35842293906809264,0,12.0,-2.2004889975550057
2026-06-05,002888.XSHE,18.84,20.02,20.67,20.67,1.82,0.2660989888238374,0,19.35,-3.346653346653339
2026-06-05,688367.XSHG,33.23,37.39,39.88,39.88,3.47,0.0,0,36.87,-1.3907461888205463
2026-06-05,600367.XSHG,48.65,49.5,51.68,51.68,35.55,3.554704129416786,1,48.75,-1.5151515151515138
2026-06-05,002501.XSHE,1.66,1.7,1.74,1.74,2.82,0.0,1,1.63,-4.117647058823537
2026-06-05,003030.XSHE,20.26,21.81,22.46,22.46,1.92,-0.7835455435847183,0,21.8,-0.04585052728105499
2026-06-05,600378.XSHG,44.39,46.32,47.63,47.63,34.07,2.541002541002535,0,45.22,-2.3747841105354106
2026-06-05,000718.XSHE,2.38,2.3,2.45,2.45,5.2,6.726457399103136,1,2.24,-2.608695652173898
2026-06-05,600105.XSHG,54.1,55.42,59.72,59.72,120.66,-0.3499723706023139,0,51.99,-6.189101407434139
2026-06-05,000050.XSHE,8.13,8.61,9.06,9.06,9.45,-1.3349514563106735,0,8.38,-2.6713124274099775
2026-06-05,600187.XSHG,1.48,1.61,1.64,1.64,1.87,-5.128205128205132,0,1.6,-0.6211180124223614
2026-06-05,002132.XSHE,5.46,5.86,6.17,6.17,14.0,-2.673796791443861,0,5.53,-5.631399317406149
2026-06-05,600818.XSHG,5.71,5.83,5.96,5.96,0.61,0.5281690140845008,0,5.74,-1.5437392795883298
2026-06-05,600745.XSHG,19.54,21.39,21.6,21.6,23.45,-5.0072921730675795,0,20.32,-5.002337540906964
2026-06-05,002211.XSHE,3.58,3.77,3.79,3.79,0.52,-0.8310249307479145,0,3.7,-1.8567639257294433
2026-06-05,603583.XSHG,24.65,26.11,26.95,26.95,3.12,0.6122448979591688,0,25.9,-0.8042895442359255
2026-06-05,603773.XSHG,122.3,132.4,134.64,134.64,47.47,-0.08169934640523957,0,129.76,-1.993957703927507
2026-06-05,600828.XSHG,4.92,5.13,5.45,5.45,5.48,-0.60606060606061,1,4.92,-4.093567251461982
2026-06-05,002134.XSHE,26.51,26.56,29.37,29.37,6.19,-0.7116104868913786,0,25.5,-3.990963855421681
2026-06-05,603039.XSHG,37.2,39.94,41.21,41.21,8.75,-0.69407367859049,0,38.33,-4.031046569854779
2026-06-05,603683.XSHG,31.31,33.86,34.45,34.45,10.72,-0.03192848020434624,0,33.84,-0.05906674542232038
2026-06-05,002775.XSHE,3.85,4.0,4.2,4.2,1.57,0.7853403141361293,0,4.09,2.2499999999999964
2026-06-05,000031.XSHE,2.53,2.65,2.82,2.82,2.92,-1.171875000000011,0,2.64,-0.37735849056602655
2026-06-05,603637.XSHG,17.0,17.96,18.68,18.68,4.15,0.11778563015312216,0,17.45,-2.8396436525612523
2026-06-05,002214.XSHE,14.22,14.82,14.85,14.85,1.3,0.5657708628005631,0,14.51,-2.0917678812415685
2026-06-05,603516.XSHG,133.0,135.02,139.03,139.03,24.57,5.229844133238393,1,135.02,0.0
2026-06-05,001306.XSHE,59.98,63.9,65.18,65.18,1.46,1.232067510548518,0,61.0,-4.538341158059467
2026-06-05,000070.XSHE,18.54,19.92,20.38,20.38,36.0,0.05396654074472096,0,17.93,-9.989959839357443
2026-06-05,002164.XSHE,12.21,13.33,13.45,13.45,5.59,-0.16353229762877675,0,13.02,-2.3255813953488413
2026-06-08,600378.XSHG,45.22,49.91,50.95,50.95,51.07,-2.3747841105354106,0,50.29,0.7613704668403276
2026-06-08,003004.XSHE,60.01,66.88,68.52,68.52,4.76,-3.6602986033071105,0,66.88,0.0
2026-06-08,002342.XSHE,10.76,11.66,12.21,12.21,24.14,-3.063063063063065,0,11.63,-0.2572898799313883
2026-06-08,301319.XSHE,113.73,143.49,143.72,143.72,25.21,-5.042999081573008,0,151.49,5.575301414732725
2026-06-08,600243.XSHG,3.97,4.18,4.19,4.19,0.67,-0.5012531328320802,1,4.28,2.392344497607679
2026-06-08,600293.XSHG,3.88,4.13,4.36,4.36,14.4,-2.020202020202022,1,4.05,-1.937046004842613
2026-06-08,002798.XSHE,6.15,6.5,6.86,6.86,3.08,-1.4423076923076872,0,6.72,3.384615384615386
2026-06-08,600340.XSHG,1.22,1.29,1.3,1.3,1.44,-1.6129032258064502,0,1.29,0.0
2026-06-08,000677.XSHE,1.99,2.07,2.13,2.13,0.88,-1.970443349753681,0,2.04,-1.449275362318836
2026-06-08,603626.XSHG,22.3,23.99,25.33,25.33,14.32,-3.169778549717761,0,24.0,0.041684035014588616
2026-06-08,000609.XSHE,13.26,12.73,13.68,13.68,2.7,1.7651573292402079,1,12.6,-1.0212097407698462
2026-06-08,000056.XSHE,1.85,1.92,1.93,1.93,1.81,0.5434782608695565,1,1.92,0.0
2026-06-08,002082.XSHE,13.38,13.92,13.93,13.93,2.75,0.8289374529012905,0,13.56,-2.5862068965517238
2026-06-08,600522.XSHG,44.0,49.53,50.68,50.68,252.05,-4.493162578684606,0,50.53,2.018978396931148
2026-06-08,603036.XSHG,13.4,13.93,14.74,14.74,2.54,0.0,0,14.16,1.6511127063890907
2026-06-08,002634.XSHE,4.74,4.99,5.02,5.02,1.19,-0.8368200836820106,0,4.92,-1.4028056112224463
2026-06-08,688325.XSHG,120.36,141.3,149.69,149.69,8.62,-3.5113035113035096,0,147.0,4.033970276008492
2026-06-08,000010.XSHE,2.22,2.31,2.37,2.37,1.32,-1.7699115044247593,1,2.33,0.8658008658008587
2026-06-08,603897.XSHG,41.49,43.15,46.38,46.38,6.07,-1.5891840607210495,0,43.15,0.0
2026-06-08,600552.XSHG,21.11,22.05,23.88,23.88,47.65,-2.763703362505765,1,22.24,0.861678004535138
2026-06-08,600736.XSHG,7.15,7.86,7.96,7.96,9.44,-1.2430939226519278,0,7.87,0.12722646310432406
2026-06-08,002314.XSHE,2.54,2.66,2.75,2.75,4.75,1.6000000000000014,0,2.58,-3.007518796992481
2026-06-09,002520.XSHE,6.5,6.74,7.04,7.04,6.43,1.5625,0,6.65,-1.3353115727002929
2026-06-09,002125.XSHE,15.99,16.97,17.32,17.32,12.61,1.5238095238095273,0,16.54,-2.533883323512076
2026-06-09,002597.XSHE,18.92,19.94,20.67,20.67,2.85,0.6918573709419951,0,20.25,1.5546639919759242
2026-06-09,002153.XSHE,7.92,8.28,8.64,8.64,4.4,0.8917197452229297,0,8.32,0.48309178743961567
2026-06-09,688290.XSHG,61.55,68.73,74.14,74.14,3.47,-0.3722887665911334,0,68.23,-0.7274843590862834
2026-06-09,000688.XSHE,38.76,42.1,42.39,42.39,12.29,0.570835495589006,0,42.33,0.5463182897862184
2026-06-09,002514.XSHE,3.87,3.66,4.04,4.04,2.56,0.5194805194805197,0,3.48,-4.918032786885251
2026-06-09,688719.XSHG,80.0,93.2,93.84,93.84,7.15,2.3017902813299296,0,94.0,0.8583690987124415
2026-06-09,603269.XSHG,21.48,22.96,23.17,23.17,7.3,1.9943019943019946,0,22.71,-1.0888501742160273
2026-06-09,688038.XSHG,20.45,20.97,23.14,23.14,3.05,6.068464730290457,0,21.38,1.955174058178355
2026-06-09,002167.XSHE,12.96,13.9,14.03,14.03,15.09,1.6470588235294237,0,14.11,1.510791366906461
2026-06-09,300570.XSHE,158.0,181.71,184.68,184.68,71.06,2.6640675763482724,0,178.57,-1.728028176765184
2026-06-09,002346.XSHE,17.09,17.61,18.54,18.54,1.8,1.4243323442136413,0,17.9,1.6467915956842605
2026-06-09,603285.XSHG,38.83,41.87,42.37,42.37,2.74,0.8047767393561722,0,43.47,3.821351803200379
2026-06-09,603843.XSHG,8.63,8.26,8.85,8.85,2.01,2.3724792408066575,1,8.09,-2.0581113801452777
2026-06-09,000970.XSHE,13.87,13.18,13.87,13.87,27.34,9.992069785884228,1,12.88,-2.2761760242792084
2026-06-09,603916.XSHG,12.99,13.97,14.01,14.01,5.11,1.9623233908948157,0,13.9,-0.5010737294201872
2026-06-09,002289.XSHE,38.61,39.49,40.47,40.47,1.06,0.18162947586923828,0,38.6,-2.253735122815903
2026-06-09,603578.XSHG,14.83,13.87,15.92,15.92,2.23,2.4879060124395336,0,14.04,1.2256669069935056
2026-06-09,603103.XSHG,21.59,22.8,23.75,23.75,5.75,0.0,0,22.5,-1.3157894736842146
2026-06-09,000030.XSHE,4.48,4.78,4.92,4.92,2.48,0.22371364653246406,0,4.68,-2.092050209205032
2026-06-09,603959.XSHG,3.99,4.03,4.15,4.15,0.54,1.0126582278481067,0,3.97,-1.488833746898266
2026-06-09,002717.XSHE,1.23,1.18,1.23,1.23,0.84,5.128205128205132,1,1.21,2.5423728813559254
2026-06-09,300522.XSHE,12.01,12.39,13.36,13.36,6.05,7.906558849955059,0,12.01,-3.0669895076674836
2026-06-09,603011.XSHG,30.85,29.0,32.64,32.64,27.48,3.9770812268284494,0,29.0,0.0
2026-06-09,002856.XSHE,28.34,25.64,28.34,28.34,4.92,5.001852537977025,1,24.36,-4.99219968798752
2026-06-09,301098.XSHE,8.26,9.38,9.79,9.79,3.21,1.225490196078427,0,9.18,-2.1321961620469176
2026-06-09,000718.XSHE,2.23,2.16,2.37,2.37,3.53,3.7209302325581506,0,2.13,-1.388888888888895
2026-06-09,605080.XSHG,21.21,22.15,23.16,23.16,1.27,0.7600950118764827,0,22.32,0.7674943566591486
2026-06-09,603588.XSHG,13.17,14.2,14.31,14.31,11.83,1.2298232129131392,0,14.1,-0.7042253521126751
2026-06-10,603318.XSHG,8.43,8.95,9.33,9.33,6.17,-0.5896226415094463,0,9.25,3.3519553072625774
2026-06-10,002323.XSHE,1.55,1.55,1.58,1.58,2.47,3.3333333333333437,1,1.54,-0.6451612903225823
2026-06-10,001696.XSHE,17.84,18.87,19.13,19.13,34.57,2.6467203682393636,1,18.82,-0.2649708532061479
2026-06-10,000608.XSHE,6.12,6.94,7.04,7.04,8.19,-4.375000000000007,1,6.9,-0.5763688760806907
2026-06-10,002869.XSHE,18.2,19.4,20.13,20.13,1.57,-0.5464480874317057,0,18.85,-2.8350515463917425
2026-06-10,002816.XSHE,24.85,25.62,26.25,26.25,1.23,-0.5999999999999894,0,25.62,0.0
2026-06-10,002361.XSHE,17.75,19.1,19.53,19.53,64.71,0.0,0,18.01,-5.70680628272251
2026-06-10,002843.XSHE,22.06,22.43,23.76,23.76,9.58,2.1296296296296147,0,21.78,-2.8979045920641933
2026-06-10,603722.XSHG,35.45,39.0,39.56,39.56,2.46,-1.4182424916573955,0,38.81,-0.4871794871794788
2026-06-10,000007.XSHE,13.2,13.84,14.44,14.44,2.68,0.5331302361005319,0,13.5,-2.4566473988439252
2026-06-10,600567.XSHG,1.32,1.37,1.41,1.41,3.74,3.125,0,1.36,-0.7299270072992692
2026-06-10,600889.XSHG,16.6,16.34,16.66,16.66,1.74,4.5998739760554574,0,15.98,-2.2031823745410017
